max-xS,max-yS,min-xS,min-yS,mean-xS,mean-yS,median-xS,median-yS,mode-xS,mode-yS,stdv-xS,stdv-yS,peaktopeak-xS,peaktopeak-yS,interquart-xS,interquart-yS,kurtosis-xS,kurtosis-yS,label
0.5177188516,0.2944810987,0.4916187823,0.2577575743,0.5125453621,0.2708346069,0.515548408,0.2678552568,0.4916187823,0.2944810987,0.00796315182,0.01346515239,0.02610006928,0.03672352433,0.004258692265,0.0211905241,2.974920285,-1.153607115,0
0.1908530146,1.133344293,0.05187093467,0.9378249049,0.09793906175,1.00835762,0.07820096053,0.9875603616,0.05895474181,0.9514370561,0.05181334525,0.07293231861,0.1389820799,0.1955193877,0.06421384681,0.1037764698,-0.8821551682,-1.217684267,0
0.6982129812,0.5680341125,0.6760880947,0.562282145,0.6831359565,0.5646048069,0.6817122102,0.5636051297,0.6982129812,0.5680341125,0.007452098295,0.002278539154,0.02212488651,0.00575196743,0.01020215452,0.00399595499,-0.4262046152,-1.541020682,0
0.3720221817,0.5720020533,0.3540374041,0.5532842875,0.3595055401,0.5621886253,0.3580328077,0.5622314811,0.3720221817,0.5720020533,0.005173141507,0.006922707846,0.01798477769,0.01871776581,0.002993054688,0.01205678284,1.517651804,-1.400281341,0
0.5160397291,0.3163437247,0.4769903719,0.2803488374,0.4970973551,0.3056253672,0.4972255081,0.3127384037,0.5160397291,0.2803488374,0.0141860897,0.01285037171,0.03904935718,0.03599488735,0.02434028685,0.01714136451,-1.423005505,-0.6011245159,0
0.48364079,1.191481471,0.3466503322,1.015583277,0.3962356091,1.113438165,0.3904691935,1.135373116,0.3466503322,1.120120406,0.0419727211,0.07070842399,0.1369904578,0.1758981943,0.04578531533,0.1301527023,-0.1336050188,-1.627023539,0
0.6692965627,0.5592654943,0.6640080214,0.5554915667,0.6669971347,0.5569795737,0.6668241024,0.557105422,0.6663242579,0.5592654943,0.002011392419,0.00125481223,0.005288541317,0.003773927689,0.003533363342,0.001970589161,-1.470627657,-0.9746552932,0
0.3838937581,0.5718310475,0.3596505821,0.5642125607,0.3771733389,0.566990215,0.3826550543,0.5652252436,0.3596505821,0.5671250224,0.00839439965,0.003219980362,0.02424317598,0.007618486881,0.0111682415,0.005969524384,-0.5313220204,-1.341825818,0
0.4790974557,0.3158507049,0.4704341888,0.300639838,0.4744888842,0.3085971245,0.4738868773,0.3079994619,0.4738868773,0.3154249489,0.003205751868,0.006405655136,0.008663266897,0.01521086693,0.006153136492,0.01247411966,-1.399305581,-1.778816872,0
0.3133324981,1.191172719,0.1574938446,1.010816455,0.213233973,1.10214138,0.1763072014,1.10129106,0.2033324093,1.191172719,0.05696399629,0.06477883375,0.1558386534,0.1803562641,0.09551222622,0.1147668362,-1.126731116,-1.245950565,0
0.7002308369,0.6004139185,0.6813172102,0.5842447877,0.6945122274,0.595698038,0.6944308877,0.5959391892,0.6813172102,0.5842447877,0.00413685325,0.003252973985,0.01891362667,0.0161691308,0.005145221949,0.001587092876,2.012591244,4.181859798,0
0.4075346291,0.5981049538,0.3850043714,0.5899855494,0.3976265822,0.5953052411,0.3968155086,0.5964501798,0.3850043714,0.5916085243,0.00812725746,0.00261972029,0.0225302577,0.008119404316,0.01515305787,0.004752233624,-1.658337599,-1.135232194,0
0.499599725,0.3304432333,0.4087997377,0.2999676168,0.4519069585,0.3131917497,0.444020316,0.3083885759,0.4742200673,0.3031274378,0.03713321476,0.01123780805,0.09079998732,0.03047561646,0.07689090073,0.02193841338,-1.738075948,-1.418507772,0
0.1813833565,1.069669485,0.04878492281,0.9526910782,0.09812800414,0.9972277513,0.08824621141,0.9849232435,0.05218569189,0.9746994376,0.04680234205,0.04257097981,0.1325984336,0.1169784069,0.08862359915,0.07946155965,-1.364241656,-1.151753121,0
0.6911189556,0.5823665857,0.6874058843,0.5534012914,0.6882583158,0.5582617734,0.6881481707,0.5541012883,0.6911189556,0.5823665857,0.0009384938786,0.008715719707,0.003713071346,0.02896529436,0.0007976442575,0.002886667848,4.318757441,2.428127613,0
0.3962315619,0.5499972105,0.3843514323,0.5254256725,0.3861834386,0.5282276528,0.3846965879,0.5262795389,0.3962315619,0.5499972105,0.003325119561,0.006376314816,0.01188012958,0.02457153797,0.001414753497,0.001000836492,4.080552896,8.269124928,0
0.5091511607,0.3609347343,0.4795496762,0.3439239264,0.5005641622,0.3571528558,0.5029760003,0.358035475,0.4795496762,0.3439239264,0.008686358989,0.004131304786,0.02960148454,0.01701080799,0.00793684274,0.001793548465,0.607528687,5.820441157,0
0.1269644201,1.106780052,0.1052006036,1.056131005,0.1187048012,1.088576674,0.11817047,1.087826431,0.1052006036,1.056131005,0.005273884026,0.01195694344,0.02176381648,0.0506490469,0.003663990647,0.005714744329,1.494935795,2.318853516,0
